SDG	Active_concepts	Boosted
SDG14	Integrate Fishery Management Plan	0
SDG14	Integrate Model To Assess The Global Environment Suite	0
SDG14	Integrate Ocean Management	0
SDG14	International Commission For The Conservation Of Atlantic Tuna	0
SDG14	International Council For Exploration Of The Sea	0
SDG14	International Council For Exploration Of The Sea Journal	0
SDG14	International Maritime Organisation	0
SDG14	International Relation Theorist	0
SDG14	International Whaling Commission	0
SDG14	Invasive Alien Species	0
SDG14	Invasive Species	0
SDG14	Key Environmental Challenge	0
SDG14	King Crab	0
SDG14	Linear Metre	0
SDG14	Loggerhead Sea Turtle	0
SDG14	Low-tide Elevation	0
SDG14	Management Strategy Evaluation	0
SDG14	Marine Biological Diversity	0
SDG14	Marine Biotechnology	0
SDG14	Marine Environmental Research	0
SDG14	Marine Good	0
SDG14	Marine Ranching	0
SDG14	Marine Renewable Energy	0
SDG14	Marine Scientific Research	0
SDG14	Marine Spatial Plan	0
SDG14	Marine Strategy Framework Directive	0
SDG14	Marine System	0
SDG14	Marine Turtle	0
SDG14	Maritime Cluster	0
SDG14	Maritime Jurisdiction	0
SDG14	Maritime Zone	0
SDG14	Merchant Marine	0
SDG14	Mercury	0
SDG14	Ministry Of Maritime Affair And Fishery	0
SDG14	National Marine Fishery Service	0
SDG14	Non-native Species	0
SDG14	Nordic Water	0
SDG14	North Pacific Fishery Management Council	0
SDG14	Northeast Arctic Cod	0
SDG14	Northern Cod Adjustment And Recovery Program	0
SDG14	Northern Fulmar	0
SDG14	Northern Sea Route	0
SDG14	Northwest Atlantic Fishery Organisation	0
SDG14	OECD Environmental Outlook	0
SDG14	Ocean Governance	0
SDG14	Ocean Industry	0
SDG14	Ocean Observation	0
SDG14	Ocean Renewable Energy	0
SDG14	Ocean Thermal Energy Conversion	0
SDG14	Offshore Wind	0
SDG14	Offshore Wind Farm	0
SDG14	Offshore Wind Turbine	0
SDG14	Oil Spill	0
SDG14	Oil Spill Response	0
SDG14	Organisation For Economic Cooperation And Development	0
SDG14	Organisation For Economic Cooperation And Development Fishery	0
SDG14	Plastic Pollution	0
SDG14	Plasticiser Uptake	0
SDG14	Port Reception Facility	0
SDG14	Post Harvest Practice	0
SDG14	Protected Office	0
SDG14	Purse Seine	0
SDG14	Purse Seine Vessel	0
SDG14	Qualification Challenge	0
SDG14	Rebuild Fish Stock	0
SDG14	Rebuild Fishery	0
SDG14	Rebuilding Effort	0
SDG14	Rebuilding Plan	0
SDG14	Rebuilding Programme	0
SDG14	Rebuilding Strategy	0
SDG14	Recreational Fishing	0
SDG14	Red List Category	0
SDG14	Regional Action Plan	0
SDG14	Responsible Fishery	1
SDG14	River Mouth	0
SDG14	Riverine Input	0
SDG14	Rock Lobster	0
SDG14	Sample Plot	0
SDG14	School Shark	0
SDG14	Sea Berth	0
SDG14	Sea Cucumber	0
SDG14	Sea Turtle	0
SDG14	Seafood Company	0
SDG14	Seafood Industry	0
SDG14	Seafood Processing	0
SDG14	Seagrass Bed	0
SDG14	Sediment Surface	0
SDG14	Shelf Area	0
SDG14	Shellfish Gathering	0
SDG14	Ship Hull	0
SDG14	Small Vulnerable State	0
SDG14	Small-scale Fishery	0
SDG14	Snow Crab	0
SDG14	South West Indian Ocean	0
SDG14	Sperm Whale	0
SDG14	Status Assessment	0
SDG14	Status Quo Scenario	0
SDG14	Submarine Canyon	0
SDG14	Suitable Location	0
SDG14	Sustainable Fishery Resource	0
SDG14	Target Species	0
SDG14	Technical Barrier To Trade Agreement	0
SDG14	Technological Synergy	0
SDG14	Temporal Arrangement	0
SDG14	Territorial Sea	0
SDG14	The Atlantic Groundfish Strategy	0
SDG14	The Economic Of Ecosystem And Biodiversity	0
SDG14	Threatened Marine Species	0
SDG14	Threatened Species	1
SDG14	Total Allowable Catch	0
SDG14	Total Allowable Commercial Catch Reduction	0
SDG14	Tropical Island	0
SDG14	Underwater Cultural Heritage	0
SDG14	United Nation Convention On The Law Of The Sea	0
SDG14	United Nation Fish Stock Agreement	0
SDG14	Vessel Traffic Service	0
SDG14	Water Nutrient	0
SDG14	Western Indian Ocean	0
SDG14	Western Indian Ocean Region	0
SDG14	Wild Atlantic Salmon	0
SDG14	Wildlife Species	0
SDG14	World Maritime University	0
SDG14	African , Caribbean And Pacific Country	0
SDG14	African Fishery	0
SDG14	Capture Fishery	0
SDG14	Combat IUU Fishing	0
SDG14	Fish Trade	0
SDG14	Fishery Agreement	0
SDG14	Fishery Partnership Agreement	0
SDG14	Fishery Policy Division	0
SDG14	Global Seafood	0
SDG14	Industrial Fish	0
SDG14	Ministry Of Agriculture And Fishery	0
SDG14	Monitoring , Control And Surveillance	0
SDG14	OECD Fishery Policy Division	0
SDG14	Organic Aquaculture	0
SDG14	Seafood Product	0
SDG14	Small Island Development State	0
SDG14	Small-scale Fisher	0
SDG14	Technical Barrier To Trade	0
SDG14	United Nation Convention On The Law Of The Sea	0
SDG14	Wild Catch	0
SDG14	Antarctic Water	0
SDG14	Coastal Tourism	0
SDG14	Continental Shelf	0
SDG14	Derelict Fishing Gear	0
SDG14	Discard Fishing Gear	0
SDG14	Ecosystem-based Fishery Management	0
SDG14	Extended Producer Responsibility	0
SDG14	Fish Biology	0
SDG14	Fishery Management Organisation	0
SDG14	Fishing Gear	0
SDG14	IUU Fishing	0
SDG14	Large Plastic	0
SDG14	Litre Plastic	0
SDG14	Litter Reduction	0
SDG14	Marine Genetic Resource	0
SDG14	Marine Litter	0
SDG14	Marine Plastic Debris	0
SDG14	Municipal Solid Waste	0
SDG14	Oil Pollution	0
SDG14	Outer Continental Shelf	0
SDG14	Plastic Resin	0
SDG14	Regional Fishery Management	0
SDG14	Regional Fishery Management Organisation	0
SDG14	Sea-based Source	0
SDG14	Selective Fishing	0
SDG14	Set Reduction Target	0
SDG14	Solid Waste	0
SDG14	Solid Waste Collection	0
SDG14	Southern Ocean	0
SDG14	Subtropical Gyre	0
SDG14	Aquaculture Development	0
SDG14	Aquaculture Management	0
SDG14	Aquaculture Policy	0
SDG14	Aquaculture Production	0
SDG14	Aquaculture Sector	0
SDG14	Artisanal Fisher	0
SDG14	Artisanal Fishery	0
SDG14	Coastal Ecosystem	1
SDG14	Coastal Pollution	0
SDG14	Destructive Fishing	1
SDG14	Destructive Fishing Practice	0
SDG14	Ecosystem-based Approach	0
SDG14	Fish Stock Agreement	0
SDG14	Fish Stock Management	0
SDG14	Fishery Activity	0
SDG14	Fishery Authority	0
SDG14	Fishery Conservation	0
SDG14	Fishery Development	0
SDG14	Fishery Economy	0
SDG14	Fishery Management Regime	0
SDG14	Fishery Policy	0
SDG14	Fishery Product	0
SDG14	Fishery Resource	0
SDG14	Fishery Sector	0
SDG14	Fishery Yield	1
SDG14	Illegal Fishing	0
SDG14	Illegal Fishing Activity	0
SDG14	Marine Aquaculture	0
SDG14	Marine Biology	0
SDG14	Marine Capture Fishery	0
SDG14	Marine Conservation	0
SDG14	Marine Debris	0
SDG14	Marine Ecology	0
SDG14	Marine Ecology Progress Series	0
SDG14	Marine Ecosystem Service	0
SDG14	Marine Environment	1
SDG14	Marine Environment Protection Committee	0
SDG14	Marine Environmental Protection	0
SDG14	Marine Fish	0
SDG14	Marine Fishery	0
SDG14	Marine Habitat	0
SDG14	Marine Life	0
SDG14	Marine Living Resource	0
SDG14	Marine Policy	0
SDG14	Marine Pollution	1
SDG14	Marine Pollution Prevention	0
SDG14	Marine Product	0
SDG14	Marine Protected Area	0
SDG14	Marine Protection	0
SDG14	Marine Reserve	0
SDG14	Marine Resource Assessment Group	0
SDG14	Marine Resource Economic	0
SDG14	Marine Resource Management	0
SDG14	Marine Sector	0
SDG14	Marine Species	0
SDG14	Marine Stock	0
SDG14	Marine Technology	0
SDG14	Marine Water	0
SDG14	Nutrient Pollution	0
SDG14	Ocean Area	0
SDG14	Ocean Fishery	0
SDG14	Ocean Health	0
SDG14	Ocean Management	0
SDG14	Ocean Resource	0
SDG14	Plastic Debris	0
SDG14	Plastic Waste	1
SDG14	Protected Area System	0
SDG14	Small Island Develop State	0
SDG14	Small Island State	0
SDG14	Sustainable Development Goal	1
SDG14	Sustainable Yield Level	0
SDG14	Unregulated Fishing	1
SDG14	Unregulated Fishing Activity	0
SDG14	Unreported Fishing	0
SDG14	Area Biodiversity	0
SDG14	Coastal Community	0
SDG14	East China Sea	0
SDG14	Ecosystem Service Provider	0
SDG14	Fish Stock	1
SDG14	Global Ecosystem	0
SDG14	Key Biodiversity	0
SDG14	Key Biodiversity Area	0
SDG14	Large Marine Ecosystem	0
SDG14	Large Protected Area	0
SDG14	Marine Area	0
SDG14	Marine Biodiversity	1
SDG14	Marine Fish Stock	1
SDG14	Marine Resource	0
SDG14	Maximum Sustainable Yield	0
SDG14	Protect Area	0
SDG14	South China Sea	0
SDG14	World Marine Fish	0
SDG14	Agreement On Subsidy And Countervail Measure	0
SDG14	Base Oceanic Industry	0
SDG14	Common Squid	0
SDG14	Coral Reef	0
SDG14	Deep-Sea Research	0
SDG14	Discipline Fishery Subsidy	0
SDG14	Ecosystem Approach	0
SDG14	Ecosystem Approach To Fishery	0
SDG14	Ecosystem Conservation	0
SDG14	Farm Atlantic Salmon	0
SDG14	Fishery Management	1
SDG14	Fishery Subsidy	0
SDG14	Fishery Subsidy Negotiation	0
SDG14	Geophysical Research Letter	0
SDG14	Global Change Biology	0
SDG14	Global Fish Stock	0
SDG14	Global Ocean	0
SDG14	Global Ocean Commission	0
SDG14	High Sea Fishing	0
SDG14	Hypoxic Zone	0
SDG14	Illegal , Unreported And Unregulated	0
SDG14	Illegal , Unreported And Unregulated Fishing	1
SDG14	Illegal , Unreported And Unregulated Vessel	0
SDG14	Low-trophic Level	0
SDG14	Marine Ecosystem	0
SDG14	Marine Organism	0
SDG14	Marine Pollution Bulletin	0
SDG14	Model Ecosystem	0
SDG14	Ocean Acidification	0
SDG14	Ocean Economy	0
SDG14	Ocean Ecosystem	0
SDG14	Ocean Environment	0
SDG14	Pacific Salmon	0
SDG14	SEAE Inquiry	0
SDG14	Subsidy Discipline	0
SDG14	Sustainable Conservation	0
SDG14	Trophic Level	0
SDG15	Actual Restoration	0
SDG15	Agri-biodiversity Indicator	0
SDG15	Agricultural Ecosystem	0
SDG15	Agricultural Habitat	0
SDG15	Agricultural Land Area	0
SDG15	Agricultural Policy Context	1
SDG15	Agricultural Semi-natural Habitat	0
SDG15	Agri-environmental Indicator	0
SDG15	Agro-forestry System	0
SDG15	Alpine Zon	0
SDG15	Amazon Fund	0
SDG15	Amazon Region Protect Area	0
SDG15	Amazonia Biome	0
SDG15	Amazonian Forest	0
SDG15	And Benefit Sharing	0
SDG15	Animal Genetic Resource	0
SDG15	Area Biodiversity	0
SDG15	Average Willingness To Pay	0
SDG15	Behavioral Economic	0
SDG15	Benefit Function Transfer	0
SDG15	Biodiversity Assessment	0
SDG15	Biodiversity Concern	0
SDG15	Biodiversity Conservation78	1
SDG15	Biodiversity Convention	0
SDG15	Biodiversity Fund	0
SDG15	Biodiversity Impact	0
SDG15	Biodiversity Indicator	1
SDG15	Biodiversity Indicator Partnership	0
SDG15	Biodiversity Loss	1
SDG15	Biodiversity Mainstreaming	0
SDG15	Biodiversity Management	0
SDG15	Biodiversity Market Report	0
SDG15	Biodiversity Monitoring	0
SDG15	Biodiversity Offset	0
SDG15	Biodiversity Offset Programme	0
SDG15	Biodiversity Outcome	0
SDG15	Biodiversity Planning	0
SDG15	Biodiversity Policy	0
SDG15	Biodiversity Preservation	0
SDG15	Biodiversity Product	0
SDG15	Biodiversity Programme	0
SDG15	Biodiversity Protection	1
SDG15	Biodiversity Quality	0
SDG15	Biodiversity Resource	1
SDG15	Biodiversity Status	0
SDG15	Biological Diversity	1
SDG15	Biological Resource	1
SDG15	Biomedical Data	0
SDG15	Bio-security Risk	0
SDG15	Birch Woodland	0
SDG15	Black Rhinoceros	0
SDG15	Botanical Garden	0
SDG15	Carbon Instrument	0
SDG15	Cerrado Biome	0
SDG15	Characteristic Ecosystem	0
SDG15	Clean Development Mechanism	0
SDG15	Clean Development Mechanism Project	0
SDG15	Climate Change Framework	0
SDG15	Combat Desertification	1
SDG15	Common International Classification Of Ecosystem Service	0
SDG15	Compensate Wetland Mitigation	0
SDG15	Compensation Wetland	0
SDG15	Conservation Biology	0
SDG15	Conservation Planning	0
SDG15	Conservation Programme	0
SDG15	Conservation Reserve Program	0
SDG15	Conservative Portfolio	0
SDG15	Convention On Biological Diversity	0
SDG15	Convention On Biological Diversity COP-10	0
SDG15	Convention On International Trade In Endanger Species	0
SDG15	Corine Land Cover	0
SDG15	Countryside Survey	0
SDG15	Cover Classification	0
SDG15	Crop Insurance	0
SDG15	Crop Yield Insurance	0
SDG15	Cultural Ecosystem Service	0
SDG15	Cultural Landscape	0
SDG15	Decline Discount Rate	0
SDG15	Deforestation Rate	0
SDG15	Degraded Land	0
SDG15	Department Of Environmental Affair	0
SDG15	Desertification Convention	0
SDG15	Development Cooperation	0
SDG15	District Forest	0
SDG15	Diverse Form	0
SDG15	Domesticate Species	0
SDG15	Drinking Water Source	0
SDG15	Drought Insurance	0
SDG15	Drought Management	0
SDG15	Drought Management Plan	0
SDG15	Dry Forest	0
SDG15	Ecological Impact	0
SDG15	Ecological Restoration	1
SDG15	Ecosystem Asset	0
SDG15	Ecosystem Condition	0
SDG15	Ecosystem Conservation	0
SDG15	Ecosystem Degradation	0
SDG15	Ecosystem Health	0
SDG15	Ecosystem Initiative	0
SDG15	Ecosystem Integrity	0
SDG15	Ecosystem Level	0
SDG15	Ecosystem Management	0
SDG15	Ecosystem Process	0
SDG15	Ecosystem Project	0
SDG15	Ecosystem Protection	0
SDG15	Ecosystem Resilience	0
SDG15	Ecosystem Restoration	0
SDG15	Ecosystem Service	0
SDG15	Ecosystem Service Indicator	0
SDG15	Ecosystem Sustainability	0
SDG15	Ecosystem Type	0
SDG15	Ecosystem-based Approach	0
SDG15	Ecosystem-based Management	0
SDG15	Emergency Animal Disease	0
SDG15	Emission Trading Scheme	0
SDG15	Enhance Nature Protection	0
SDG15	Entry Level Stewardship	0
SDG15	Environmental Benefit Index	0
SDG15	Environmental Economic Accounting	0
SDG15	Environmental Harmful Subsidy	0
SDG15	Environmental Impact Assessment Review	0
SDG15	Environmental Sensitive Area	0
SDG15	Environmental Valuation	0
SDG15	Environmental Valuation Method	0
SDG15	Environmental Valuation Technique	0
SDG15	Exceptional Circumstance	0
SDG15	Exceptional Circumstance Interest Rate Subsidy	0
SDG15	Exceptional Circumstance Programme	0
SDG15	Exceptional Circumstance Relief Payment	0
SDG15	Exotic Species	0
SDG15	Extend Producer Responsibility Programme	0
SDG15	Extinction Risk	0
SDG15	Farmland Biodiversity	1
SDG15	Fauna Species	1
SDG15	Female Flower	0
SDG15	Flood Insurance	0
SDG15	Flood Risk Management	0
SDG15	Flood Risk Mitigation	0
SDG15	Flora Species	1
SDG15	Forest Biodiversity	0
SDG15	Forest Biome	0
SDG15	Forest Code	0
SDG15	Forest Conservation	0
SDG15	Forest Cover	0
SDG15	Forest Degradation	0
SDG15	Forest Ecosystem	0
SDG15	Forest Genetic Resource	0
SDG15	Forest Growth	0
SDG15	Forest Habitat	0
SDG15	Forest Land	0
SDG15	Forest Management	0
SDG15	Forest Management Activity	0
SDG15	Forest Management Plan	0
SDG15	Forest Management System	0
SDG15	Forest Product	1
SDG15	Forest Product Processing	0
SDG15	Forest Region	0
SDG15	Forest Reproductive Material	0
SDG15	Forest Stewardship Council	0
SDG15	Forest Stewardship Council Certification	0
SDG15	Forest Type	0
SDG15	Forested Area	1
SDG15	Forestry Development	0
SDG15	Forestry Land	0
SDG15	Forestry Management	0
SDG15	Forestry Operation	0
SDG15	Forestry Policy	0
SDG15	Freshwater Ecosystem	0
SDG15	Full Cost Recovery Principle	0
SDG15	Genetic Conservation	0
SDG15	Genetic Diversity	0
SDG15	Genetic Resource	1
SDG15	Gesellschaft F R Internationale Zusammenarbeit	0
SDG15	Global Biodiversity Outlook	0
SDG15	Global Biodiversity Strategy	0
SDG15	Global Conservation	0
SDG15	Global Land Cover	0
SDG15	Good Biodiversity	0
SDG15	Green Investment Fund	0
SDG15	Habitat Degradation	0
SDG15	Habitat Type	0
SDG15	Halt Biodiversity Loss	0
SDG15	Human Population	0
SDG15	Hydrological Service	0
SDG15	Illegal Wildlife Trade	0
SDG15	Important Ecosystem	0
SDG15	Important Ecosystem Service	0
SDG15	Improve Drinking Water Source	0
SDG15	Improve Sanitation Facility	0
SDG15	Indigenous Land	0
SDG15	Integrate Flood Risk Management	0
SDG15	International Federation Of Organic Agriculture Movement	0
SDG15	International Geosphere Biosphere Programme	0
SDG15	International Institute For Environment And Development	0
SDG15	International Transaction Log	0
SDG15	International Tropical Timber Organization	0
SDG15	International Union For Conservation Of Nature	0
SDG15	International Union For Conservation Of Nature And Natural	0
SDG15	International Union For The Conservation Of Nature	0
SDG15	Intranational Carbon	0
SDG15	Invasive Alien Plant	0
SDG15	Joint Nature Conservation Committee	0
SDG15	Key Biodiversity	0
SDG15	Key Biodiversity Area	0
SDG15	Land Cover	0
SDG15	Land Cover Class	0
SDG15	Land Cover Classification	0
SDG15	Land Cover Data	0
SDG15	Land Cover Dataset	0
SDG15	Land Cover Map	0
SDG15	Land Cover Type	0
SDG15	Land Custom	0
SDG15	Land Management	1
SDG15	Land Management System	1
SDG15	Land-Use Decision	0
SDG15	Large Renovation	0
SDG15	Large Renovation Project	0
SDG15	Live Planet Index	0
SDG15	Living Natural Resource	0
SDG15	Lowland Forest	0
SDG15	Main Price Method	0
SDG15	Mangrove Forest	0
SDG15	Mangrove Swamp	0
SDG15	Map Coverage	0
SDG15	Marine Biological Diversity	0
SDG15	Marine Protected Area	0
SDG15	Market Biodiversity	0
SDG15	Mekong River Commission	0
SDG15	Mitigate Drought	0
SDG15	Mitigation Hierarchy	0
SDG15	MODIS Land Cover	0
SDG15	Montane Forest	0
SDG15	Moore Brand	0
SDG15	Mountain Area	0
SDG15	Mountain Development	0
SDG15	Mountain Ecosystem	0
SDG15	Mountain Forest	0
SDG15	Mountain Range	0
SDG15	Mountainous Region	0
SDG15	Mountainous Terrain	0
SDG15	Multi-peril Crop Insurance	0
SDG15	Nation Protection	1
SDG15	National Biodiversity Strategy And Action Plan	0
SDG15	National Biodiversity Target	0
SDG15	National Drought Insurance	0
SDG15	National Environmental Significance	0
SDG15	National Forest Policy	0
SDG15	National Oceanic And Atmospheric Administration	0
SDG15	National Protected Area	0
SDG15	National Rural Advisory Council	0
SDG15	National Spatial Data Infrastructure	0
SDG15	National Spatial Development Perspective	0
SDG15	Natural Capital	1
SDG15	Natural Forest	0
SDG15	Natural Habitat	0
SDG15	Natural Resource Damage Assessment	0
SDG15	Natural Vegetation	0
SDG15	Natural Water Retention Measure	0
SDG15	Nile Perch	0
SDG15	Non-native Species	0
SDG15	Non-timber Forest Product	0
SDG15	Non-viable Farming	0
SDG15	Non-wood Forest Product	0
SDG15	Obligatory Set-aside	0
SDG15	One-off Approach	0
SDG15	One-off Offset	0
SDG15	Output Risk	0
SDG15	Paddy Rice	0
SDG15	Payment For Ecosystem Service Programme	0
SDG15	Payment For Ecosystem Service Scheme	0
SDG15	Payment For Environmental Service	0
SDG15	Perennial Grass	0
SDG15	Plant Genetic Resource	0
SDG15	Plant Population	0
SDG15	Plantation Forest	0
SDG15	Policy-related Transaction Cost	0
SDG15	Pollination Mechanism	0
SDG15	Polluter Pay Principle	0
SDG15	Post-2012 Climate	0
SDG15	Post-2012 Climate Change	0
SDG15	Preference Method	0
SDG15	Private Forest	0
SDG15	Private Plantation	0
SDG15	Producer Support Estimate	0
SDG15	Programme For The Endorsement Of Forest Certification	0
SDG15	Protect Area	0
SDG15	Protect Area Expansion	0
SDG15	Protect Area Network	0
SDG15	Protected Area System	0
SDG15	Protected Forest	0
SDG15	Protected Landscape Area	0
SDG15	Protected Species	0
SDG15	Protected Terrestrial Area	0
SDG15	Protected Wetland	0
SDG15	Public Forest	0
SDG15	Public Planting	0
SDG15	Pure Public Good	0
SDG15	Readiness Preparation Proposal	0
SDG15	Red List Index	0
SDG15	Reforestation Programme	0
SDG15	Restoration Project	0
SDG15	Reverse Land Degradation	0
SDG15	Round Wood	0
SDG15	Rural Development Plan	0
SDG15	Rural Environment Protection Scheme	0
SDG15	Rural Environmental Cadastre	0
SDG15	Sectoral Credit Mechanism	0
SDG15	Seed Dormancy	0
SDG15	Semi-arid Area	0
SDG15	Slum Dweller	0
SDG15	Socio-economic Importance	0
SDG15	Soil Degradation	1
SDG15	Soil Erosion	1
SDG15	Soil Quality	1
SDG15	Soil Resource	0
SDG15	South African National Biodiversity Institute	0
SDG15	Spatial Area	0
SDG15	Spatial Data Infrastructure	0
SDG15	Spatial Resolution	0
SDG15	Special Recovery Measure	0
SDG15	Species Composition	0
SDG15	Species Conservation	0
SDG15	Species Diversity	0
SDG15	Species Extinction	0
SDG15	Species Habitat	0
SDG15	Species Level	0
SDG15	Species Loss	0
SDG15	Species Management	0
SDG15	Species Population	0
SDG15	Species Richness	0
SDG15	Species Selection	0
SDG15	State Preference Technique	0
SDG15	Stewardship Program	0
SDG15	Subjective Well-being	0
SDG15	Sustainable Development Goal Report	0
SDG15	Sustainable Forestry	0
SDG15	Sustainable Land	1
SDG15	Sustainable Land Management	1
SDG15	Sustainable Livelihood	0
SDG15	Sustainable Livelihood Approach	0
SDG15	Terrestrial Area	0
SDG15	Terrestrial Biome	1
SDG15	The Economic Of Ecosystem And Biodiversity	0
SDG15	Thematic Mapping	0
SDG15	Timber Sale	0
SDG15	Total Economic Value	0
SDG15	Total Forest Cover	0
SDG15	Travel Cost Method	0
SDG15	Tree Species	0
SDG15	Tropical Moist Forest	0
SDG15	Tropical Rain Forest	0
SDG15	True Assessment	0
SDG15	UK National Ecosystem Assessment	0
SDG15	Uncultivated Natural Habitat	0
SDG15	Unintended Side-effect	0
SDG15	United Nations Convention To Combat Desertification	0
SDG15	United Nations Framework Convention On Climate Change Process	0
SDG15	Valuable Welfare	0
SDG15	Vertebrate Species	0
SDG15	Water Storage Infrastructure	0
SDG15	Wealth Account And The Valuation Of Ecosystem Service	0
SDG15	Western Indian Ocean	0
SDG15	Western Indian Ocean Region	0
SDG15	Wetland Bank	0
SDG15	Wetland Conversion	0
SDG15	Wetland Mitigation	0
SDG15	Wild Land	0
SDG15	Wild Species	0
SDG15	Wildlife Biodiversity	0
SDG15	Wildlife Conservation	0
SDG15	Wildlife Conservation Society	0
SDG15	Wildlife Disease	0
SDG15	Wildlife Habitat	1
SDG15	Wildlife Management	0
SDG15	Wildlife Population	0
SDG15	Wildlife Protection	0
SDG15	Wildlife Sanctuary	0
SDG15	Wildlife Species	0
SDG15	Wildlife Trafficking	0
SDG15	Willingness To Accept	0
SDG15	Willingness To Pay	0
SDG15	Woody Debris	0
SDG15	Woody Species	0
SDG16	Abuse Rate	0
SDG16	Accident Death	0
SDG16	Accident Mortality	0
SDG16	Car Communication System	0
SDG16	Child Mortality	1
SDG16	Child Neglect	0
SDG16	Child Protection Service	0
SDG16	Child Survival	0
SDG16	Child Welfare System	0
SDG16	Child Well-Being	1
SDG16	Citizen Voice	0
SDG16	Complex Emergency	0
SDG16	Data Protection Act	0
SDG16	E-Government Development	0
SDG16	Equality Education Programme	0
SDG16	Family Supportive Service	0
SDG16	Freedom Of Information	0
SDG16	Freedom Of Information Act	0
SDG16	Government-citizen Connection	0
SDG16	Government-citizen Relation	0
SDG16	Haemophilus Influenzae	0
SDG16	High Child Mortality	0
SDG16	High Mortality	0
SDG16	Immunization Coverage	0
SDG16	Informal Institution	0
SDG16	Insufficient Progress	0
SDG16	Intentional Injury	0
SDG16	Live Birth	0
SDG16	Low Income Lower Middle Income	0
SDG16	Low Income Parent	0
SDG16	Lower Middle Income Middle Income	0
SDG16	Malaria	0
SDG16	Measle	0
SDG16	Measle Death	0
SDG16	Measle Immunisation	0
SDG16	Measle Vaccination	0
SDG16	Middle Income Low Income	0
SDG16	Mortality Rate	0
SDG16	Neonatal Death	0
SDG16	Neonatal Mortality	0
SDG16	Neonatal Period	0
SDG16	Nutritive Intervention	0
SDG16	Open Government Data	0
SDG16	Physical Abuse	0
SDG16	Pneumonia	0
SDG16	Post-2015 Global Development	0
SDG16	Post-neonatal Mortality	0
SDG16	Promote Child Wellbeing	0
SDG16	Provide Construction Service	0
SDG16	Public Governance	0
SDG16	Reduce Child Mortality	0
SDG16	Service Trade Protection	0
SDG16	Sharing Accountability	0
SDG16	Skilled Attendant	0
SDG16	Skilled Health Personnel	0
SDG16	Social Accountability	0
SDG16	Social Service Review	0
SDG16	Social Union Framework Agreement	0
SDG16	State Audit Institution	0
SDG16	Total Birth	0
SDG16	Under-five Death	0
SDG16	Under-five Mortality	0
SDG16	United Nation Committee	0
SDG16	United Nation Secretary-General	0
SDG16	World Publication	0
SDG16	Youth Service Review	0
SDG16	Address Violence	0
SDG16	Alternative Justification	0
SDG16	Arm Trade Treaty	0
SDG16	Armed Violence Reduction And Prevention	0
SDG16	Armed Violence Reduction And Prevention Programme	0
SDG16	Assist Programme Selection	0
SDG16	Average Domestic Conflict	0
SDG16	Case Study Summary	0
SDG16	Child Participation	0
SDG16	Child Protection	0
SDG16	Child Protection System	0
SDG16	Child Protection Unit	0
SDG16	Cocaine	0
SDG16	Cocaine Trafficking	0
SDG16	Cognitive Behavioural Therapy	0
SDG16	Collective Violence	0
SDG16	Common Foreign And Security Policy	0
SDG16	Communal Violence	0
SDG16	Conduct Violation	0
SDG16	Conflict Analysis	0
SDG16	Conflict Analysis Tool	0
SDG16	Conflict Early Warning	0
SDG16	Conflict Early Warning System	0
SDG16	Conflict Impact Assessment	0
SDG16	Conflict Prevention	0
SDG16	Conflict Prevention Pool	0
SDG16	Contemporary History	0
SDG16	Continental Early Warning System	0
SDG16	Crime Prevention Measure	0
SDG16	Cross-border Area	0
SDG16	Current Violence	0
SDG16	Demobilization Programme	0
SDG16	Disarmament , Demobilisation And Reintegration Process	0
SDG16	Drug Trafficking	1
SDG16	Early Childhood Matter	0
SDG16	Early Response	0
SDG16	Early Warning	0
SDG16	Early Warning System	0
SDG16	Early Warning Tool	0
SDG16	Early Warning Unit	0
SDG16	Earthquake Safety	0
SDG16	Emergency Management	0
SDG16	European Monitoring Centre For Drug And Drug Addiction	0
SDG16	Evidence-based Intervention	0
SDG16	Explosive Ordnance Disposal	0
SDG16	Extreme Violence	0
SDG16	Fail State Index	0
SDG16	Gang Membership	0
SDG16	Gender Violence	0
SDG16	Gender-based Discrimination	0
SDG16	Global Assessment	0
SDG16	Global Peace And Security Fund	0
SDG16	Global Survey	0
SDG16	Government Resource Management	0
SDG16	Group Violence	0
SDG16	Gun Ownership	0
SDG16	Gun Violence	0
SDG16	Gun-free Zone	0
SDG16	Harvard Humanitarian Initiative	0
SDG16	Helping Prevent Violent Conflict	0
SDG16	Informal Intermediary	0
SDG16	International Arm Transfer	0
SDG16	International Crisis Group	0
SDG16	International Rescue Committee	0
SDG16	Interpersonal Violence	0
SDG16	Intimate Partner Violence	0
SDG16	Juvenile Justice	0
SDG16	Juvenile Justice System	0
SDG16	Land Minis	0
SDG16	Legal Ban	0
SDG16	Liberian National Police	0
SDG16	Marginal Youth	0
SDG16	Media Violence	0
SDG16	Mental Health	0
SDG16	Mine Clearance	0
SDG16	Ministry Of Defence	0
SDG16	National Crime Prevention	0
SDG16	National Youth Policy	0
SDG16	Non-governmental Early Warning System	0
SDG16	Operational Early Warning System	0
SDG16	Operative Scope	0
SDG16	Peace Process	0
SDG16	Performance Information Source	0
SDG16	Planning Crisis	0
SDG16	Post-conflict Recovery	0
SDG16	Preventative Initiative	0
SDG16	Prevention Instrument	0
SDG16	Product Warning	0
SDG16	Programme Note	0
SDG16	Psychological Care	0
