SDG	Active_concepts	Boosted
peace-justice-and-strong-institutions	bis Parallel Implementation Unit	0
peace-justice-and-strong-institutions	bis Permanent Contract	0
peace-justice-and-strong-institutions	bis Personality Trait	0
peace-justice-and-strong-institutions	bis Practice Learning	0
peace-justice-and-strong-institutions	bis Promote Youth Employment	0
peace-justice-and-strong-institutions	bis Quantum Opportunity Program	0
peace-justice-and-strong-institutions	bis Receipt Rate	0
peace-justice-and-strong-institutions	bis Reduce Labour-market Duality	0
peace-justice-and-strong-institutions	bis Regional Aid For Trade	0
peace-justice-and-strong-institutions	bis Results-based Management	0
peace-justice-and-strong-institutions	bis Social Assistance Housing Benefit	0
peace-justice-and-strong-institutions	bis Social Security Contribution	1
peace-justice-and-strong-institutions	bis Social Security Contribution Reduction	0
peace-justice-and-strong-institutions	bis South Asian Free Trade Agreement	0
peace-justice-and-strong-institutions	bis Spending Tourist	0
peace-justice-and-strong-institutions	bis Street Trader	0
peace-justice-and-strong-institutions	bis Sub-minimum Wage	0
peace-justice-and-strong-institutions	bis Sustainable Capacity Development	0
peace-justice-and-strong-institutions	bis Tertiary Total	0
peace-justice-and-strong-institutions	"bis Total Not In Employment , Education Or Training"	0
peace-justice-and-strong-institutions	bis Trade Hot Topic	0
peace-justice-and-strong-institutions	bis Training Development Institute	0
peace-justice-and-strong-institutions	bis United States Agency For International Development	0
peace-justice-and-strong-institutions	bis World Bank Institute	0
peace-justice-and-strong-institutions	bis World Trade Organization Task	0
peace-justice-and-strong-institutions	bis Young Job-seekers	1
peace-justice-and-strong-institutions	bis Youth Employment Network	0
peace-justice-and-strong-institutions	"bis Youth Not In Education , Employment Or Training"	0
peace-justice-and-strong-institutions	bis Youth Sub-minimum Wage	0
peace-justice-and-strong-institutions	bis Abridge Version	0
peace-justice-and-strong-institutions	bis Active Contributor	0
peace-justice-and-strong-institutions	bis Administrative Record Data	0
peace-justice-and-strong-institutions	bis Autonomous Job	0
peace-justice-and-strong-institutions	bis Bad Form	0
peace-justice-and-strong-institutions	bis Boys Girl	0
peace-justice-and-strong-institutions	bis Business Model Innovation	0
peace-justice-and-strong-institutions	bis Carpet Manufacturer	0
peace-justice-and-strong-institutions	bis Child Activity	0
peace-justice-and-strong-institutions	bis Combat Child Labour	0
peace-justice-and-strong-institutions	bis Conference Of European Statistician	0
peace-justice-and-strong-institutions	bis Contextual Information	0
peace-justice-and-strong-institutions	bis Core Labour Standard	0
peace-justice-and-strong-institutions	bis Decent Work Indicator	0
peace-justice-and-strong-institutions	bis Domestic Chore	0
peace-justice-and-strong-institutions	bis Eliminate Child Labour	0
peace-justice-and-strong-institutions	bis End Child Labour	1
peace-justice-and-strong-institutions	bis Energy Efficiency And Conservation Authority	0
peace-justice-and-strong-institutions	bis Eradicate Child Labour	0
peace-justice-and-strong-institutions	bis Fatal Occupational Injury	0
peace-justice-and-strong-institutions	bis Full Unemployment Benefit	0
peace-justice-and-strong-institutions	bis Global Sustainable Tourism Council	0
peace-justice-and-strong-institutions	bis Great Business	0
peace-justice-and-strong-institutions	bis Green Business Model	0
peace-justice-and-strong-institutions	bis Green Growth	1
peace-justice-and-strong-institutions	bis Green Growth Advisory	0
peace-justice-and-strong-institutions	bis Green Innovation	0
peace-justice-and-strong-institutions	bis Green Tourism	0
peace-justice-and-strong-institutions	bis Hazardous Work	0
peace-justice-and-strong-institutions	bis Household Base Labour Force Survey	0
peace-justice-and-strong-institutions	bis Human Poverty Index	0
peace-justice-and-strong-institutions	bis Illegal Employment	0
peace-justice-and-strong-institutions	bis Inclusive Innovation	0
peace-justice-and-strong-institutions	bis Income-related Employer	0
peace-justice-and-strong-institutions	bis Indicator Sheet	0
peace-justice-and-strong-institutions	bis Informal Employment	0
peace-justice-and-strong-institutions	bis Informal Sector Enterprise	0
peace-justice-and-strong-institutions	bis Information Technology Revolution	0
peace-justice-and-strong-institutions	bis Intense Discussion	0
peace-justice-and-strong-institutions	bis International Classification Of Status In Employment	0
peace-justice-and-strong-institutions	bis Interpretation Guideline	0
peace-justice-and-strong-institutions	bis Job Tenure	0
peace-justice-and-strong-institutions	bis Light Work	0
peace-justice-and-strong-institutions	bis Live Standard Measurement Survey	0
peace-justice-and-strong-institutions	bis Lump-sum Severance Payment	0
peace-justice-and-strong-institutions	bis Marginalise Child	0
peace-justice-and-strong-institutions	bis Model Innovation	0
peace-justice-and-strong-institutions	bis Nobel Peace Prize	0
peace-justice-and-strong-institutions	bis Nordic Innovation	0
peace-justice-and-strong-institutions	bis Occupational Injury	0
peace-justice-and-strong-institutions	bis Pecuniary Benefit	0
peace-justice-and-strong-institutions	bis Perceive Job Security	0
peace-justice-and-strong-institutions	bis Physical Health Risk Factor	0
peace-justice-and-strong-institutions	bis Recommended Guideline	0
peace-justice-and-strong-institutions	bis Reduce Child Labour	0
peace-justice-and-strong-institutions	bis Refugee Crisis	1
peace-justice-and-strong-institutions	bis School Nutrition Programme	0
peace-justice-and-strong-institutions	bis Small-and Medium-sized Enterprise	0
peace-justice-and-strong-institutions	bis Social Protection Measure	1
peace-justice-and-strong-institutions	bis Sustainable Energy Authority Of Ireland	0
peace-justice-and-strong-institutions	bis Sustainable Tourism	0
peace-justice-and-strong-institutions	bis Sustainable Tourism Policy	0
peace-justice-and-strong-institutions	bis Temporary Employment Agency	0
peace-justice-and-strong-institutions	bis Tourism Business	0
peace-justice-and-strong-institutions	bis Tourism Policy	0
peace-justice-and-strong-institutions	bis Tourism Service	0
peace-justice-and-strong-institutions	bis Tropical Medicine	0
peace-justice-and-strong-institutions	bis Work Motivation	0
peace-justice-and-strong-institutions	bis Work-life Balance	1
peace-justice-and-strong-institutions	bis Working-time Arrangement	0
peace-justice-and-strong-institutions	bis sub-Dimension 5a	0
peace-justice-and-strong-institutions	bis Armed Group	0
peace-justice-and-strong-institutions	bis Baseline Labour	0
peace-justice-and-strong-institutions	"bis Business , Innovation And Skill"	0
peace-justice-and-strong-institutions	bis Child Labour	0
peace-justice-and-strong-institutions	bis Comprehensive Social Security	0
peace-justice-and-strong-institutions	bis Contributory Social-protection	0
peace-justice-and-strong-institutions	bis Cross-sectional Research	0
peace-justice-and-strong-institutions	bis Dark Figure	0
peace-justice-and-strong-institutions	bis Debt Bond	0
peace-justice-and-strong-institutions	bis Decent Work Opportunity	0
peace-justice-and-strong-institutions	bis Ebola Response	0
peace-justice-and-strong-institutions	bis Economic Solidarity	0
peace-justice-and-strong-institutions	bis Equal Dual Earner Couple	0
peace-justice-and-strong-institutions	bis Explosive Weapon	0
peace-justice-and-strong-institutions	bis False Positive	0
peace-justice-and-strong-institutions	bis Forceful Removal	0
peace-justice-and-strong-institutions	bis Gang Member	0
peace-justice-and-strong-institutions	bis Gender Pay Gap	0
peace-justice-and-strong-institutions	bis Gender Wage Gap	1
peace-justice-and-strong-institutions	bis Great Labour Market Flexibility	0
peace-justice-and-strong-institutions	bis Human Traf	0
peace-justice-and-strong-institutions	bis Human Trafficking	0
peace-justice-and-strong-institutions	bis Human Trafficking Case	0
peace-justice-and-strong-institutions	bis Inclusive Development	0
peace-justice-and-strong-institutions	bis Income Inequality	1
peace-justice-and-strong-institutions	bis Income Poverty	0
peace-justice-and-strong-institutions	bis Informal Job	0
peace-justice-and-strong-institutions	bis Inter-agency Appeal	0
peace-justice-and-strong-institutions	bis Key Indicator Of The Labour Market	0
peace-justice-and-strong-institutions	bis Leaky Pipeline	0
peace-justice-and-strong-institutions	bis Mandatory Project	0
peace-justice-and-strong-institutions	bis Middle East And North Africa Country	0
peace-justice-and-strong-institutions	bis Modern Slavery	0
peace-justice-and-strong-institutions	bis Multidimensional Poverty	0
peace-justice-and-strong-institutions	bis National Income Dynamics Study	0
peace-justice-and-strong-institutions	bis National Time-use Survey	0
peace-justice-and-strong-institutions	bis Non-agricultural Informal Employee	0
peace-justice-and-strong-institutions	bis Non-standard Contract	0
peace-justice-and-strong-institutions	bis Parental Leave	0
peace-justice-and-strong-institutions	bis Pension Gender Gap	0
peace-justice-and-strong-institutions	bis Political Identity	0
peace-justice-and-strong-institutions	bis Poverty Line	0
peace-justice-and-strong-institutions	bis Residential Segregation	0
peace-justice-and-strong-institutions	bis Scale State	0
peace-justice-and-strong-institutions	bis Sex Industry	0
peace-justice-and-strong-institutions	bis Sexual Exploitation	0
peace-justice-and-strong-institutions	bis Sexual Violence	0
peace-justice-and-strong-institutions	bis Stateless People	0
peace-justice-and-strong-institutions	bis Stateless Person	0
peace-justice-and-strong-institutions	bis Total Income Inequality	0
peace-justice-and-strong-institutions	bis Total Inequality	0
peace-justice-and-strong-institutions	bis Total Scale	0
peace-justice-and-strong-institutions	bis Traffic Person	0
peace-justice-and-strong-institutions	bis Trafficking Case	0
peace-justice-and-strong-institutions	bis Trafficking Situation	0
peace-justice-and-strong-institutions	bis Unfounded Assumption	0
peace-justice-and-strong-institutions	bis Victim Assistance	0
peace-justice-and-strong-institutions	bis Vulnerable Employment	0
peace-justice-and-strong-institutions	bis Weather-related Event	0
peace-justice-and-strong-institutions	bis World Humanitarian Data	0
peace-justice-and-strong-institutions	bis Associational Life	0
peace-justice-and-strong-institutions	bis Capital Social	0
peace-justice-and-strong-institutions	bis Change Expenditure Pattern	0
peace-justice-and-strong-institutions	bis Civic Engagement	0
peace-justice-and-strong-institutions	bis Classic Pattern	0
peace-justice-and-strong-institutions	bis Cross-country Regression Analysis	0
peace-justice-and-strong-institutions	bis Efficient Resource	0
peace-justice-and-strong-institutions	bis Employment Creation	1
peace-justice-and-strong-institutions	bis Employment Intensity	0
peace-justice-and-strong-institutions	bis Employment-intensive Growth	1
peace-justice-and-strong-institutions	bis Entrepreneurial Capability	0
peace-justice-and-strong-institutions	bis Extend Producer Responsibility Programme	0
peace-justice-and-strong-institutions	bis Extended Producer Responsibility	0
peace-justice-and-strong-institutions	bis Extended Producer Responsibility Scheme	0
peace-justice-and-strong-institutions	bis Extended Producer Responsibility System	0
peace-justice-and-strong-institutions	bis General Assembly Special Session	0
peace-justice-and-strong-institutions	bis Genuine Progress Indicator	0
peace-justice-and-strong-institutions	bis Green Public Purchasing	0
peace-justice-and-strong-institutions	bis Gross Domestic Product	0
peace-justice-and-strong-institutions	bis Human Resource And Development Canada	0
peace-justice-and-strong-institutions	bis Import-substituting Activity	0
peace-justice-and-strong-institutions	bis Improve Resource Efficiency	0
peace-justice-and-strong-institutions	bis Industrial Symbiosis	0
peace-justice-and-strong-institutions	bis Influence Consumer Demand	0
peace-justice-and-strong-institutions	bis Influence Consumption Pattern	0
peace-justice-and-strong-institutions	bis Influence Production Pattern	0
peace-justice-and-strong-institutions	bis Insurance Extended Producer Responsibility	0
peace-justice-and-strong-institutions	bis Intermodal Surface Transportation Efficiency Act	0
peace-justice-and-strong-institutions	bis International Council For Local Environmental Initiative	0
peace-justice-and-strong-institutions	bis International Crime Victim Survey	0
peace-justice-and-strong-institutions	bis International Resource Panel	0
peace-justice-and-strong-institutions	bis International Technological Frontier	0
peace-justice-and-strong-institutions	bis LDC Context	0
peace-justice-and-strong-institutions	bis LDC Economy	0
peace-justice-and-strong-institutions	bis LDC Population	0
peace-justice-and-strong-institutions	bis Linkage Employment	0
peace-justice-and-strong-institutions	bis Member Country Enterprise	0
peace-justice-and-strong-institutions	bis National Child Development Study	0
peace-justice-and-strong-institutions	bis Non-farm Rural Activity	0
peace-justice-and-strong-institutions	bis Non-tradable Activity	0
peace-justice-and-strong-institutions	bis Non-trade Sector	0
peace-justice-and-strong-institutions	bis Product Lifecycles	0
peace-justice-and-strong-institutions	bis Promote Resource Efficiency	0
peace-justice-and-strong-institutions	bis Resource Efficiency Policy	0
peace-justice-and-strong-institutions	bis Resource-efficient Economy	0
peace-justice-and-strong-institutions	bis Social Connectedness	0
peace-justice-and-strong-institutions	bis Social Instrument	0
peace-justice-and-strong-institutions	bis Social Tie	0
peace-justice-and-strong-institutions	bis Subsistence Activity	0
peace-justice-and-strong-institutions	bis Sustainable Consumption	0
peace-justice-and-strong-institutions	bis Sustainable Consumption Pattern	0
peace-justice-and-strong-institutions	bis Sustainable Material Management	0
peace-justice-and-strong-institutions	bis Sustainable Material Management	0
peace-justice-and-strong-institutions	bis Symposium Report	0
peace-justice-and-strong-institutions	bis Third International Mathematic And Science Survey	0
peace-justice-and-strong-institutions	bis Three-pronged Approach	0
peace-justice-and-strong-institutions	bis Unsustainable Consumption Pattern	0
peace-justice-and-strong-institutions	bis Unsustainable Pattern	0
peace-justice-and-strong-institutions	bis Adult Literacy Rate	0
peace-justice-and-strong-institutions	bis Aid Dependency	0
peace-justice-and-strong-institutions	bis Average Equivalent Income	0
peace-justice-and-strong-institutions	bis Average Household Income	0
peace-justice-and-strong-institutions	bis Broad-based Economic Growth	0
peace-justice-and-strong-institutions	bis Central Government Expenditure	0
peace-justice-and-strong-institutions	bis Component Inequality3	0
peace-justice-and-strong-institutions	bis Comprehensive Development Framework	0
peace-justice-and-strong-institutions	bis Constant Relative Risk Aversion	0
peace-justice-and-strong-institutions	bis Constant Relative Risk-aversion Utility	0
peace-justice-and-strong-institutions	bis Economic Growth Poverty	0
peace-justice-and-strong-institutions	bis Education Completion	0
peace-justice-and-strong-institutions	bis Equivalent Income Approach	0
peace-justice-and-strong-institutions	bis Equivalised Income	0
peace-justice-and-strong-institutions	bis Heavily Indebted Poor Country	1
peace-justice-and-strong-institutions	bis Household Income Growth	0
peace-justice-and-strong-institutions	bis Inclusive Growth	0
peace-justice-and-strong-institutions	bis Indirect Utility Function	0
peace-justice-and-strong-institutions	bis Intervention Poverty	0
peace-justice-and-strong-institutions	bis Job Attribute	0
peace-justice-and-strong-institutions	bis Key Index	0
peace-justice-and-strong-institutions	bis Life Satisfaction	1
peace-justice-and-strong-institutions	bis Multi-dimensional Living Standard	0
peace-justice-and-strong-institutions	bis Multidimensional Living Standard	0
peace-justice-and-strong-institutions	bis Non-income Dimension	0
peace-justice-and-strong-institutions	bis Population Index	0
peace-justice-and-strong-institutions	bis Poverty Eradication Action Plan	0
peace-justice-and-strong-institutions	bis Poverty Reduction Strategy	0
peace-justice-and-strong-institutions	bis Poverty Reduction Strategy Paper	0
peace-justice-and-strong-institutions	bis Primary Education Completion Rate	0
peace-justice-and-strong-institutions	bis Pro-poor Growth	0
peace-justice-and-strong-institutions	bis Reduction Intervention	0
peace-justice-and-strong-institutions	bis Shadow Prex	0
peace-justice-and-strong-institutions	bis Social Welfare Function	0
peace-justice-and-strong-institutions	bis Subjective Well-being	1
peace-justice-and-strong-institutions	bis Treat Poverty Reduction	0
peace-justice-and-strong-institutions	bis Trunk Road Network	0
peace-justice-and-strong-institutions	bis Utility Function	0
peace-justice-and-strong-institutions	bis Account Holder	0
peace-justice-and-strong-institutions	bis Annual Average Growth Rate	0
peace-justice-and-strong-institutions	bis Cent Gdp Growth	0
peace-justice-and-strong-institutions	bis Decent Work	1
peace-justice-and-strong-institutions	bis Develop Region	0
peace-justice-and-strong-institutions	bis Economic Sec	0
peace-justice-and-strong-institutions	bis Financial Exclusion	0
peace-justice-and-strong-institutions	bis Gender Gap	0
peace-justice-and-strong-institutions	bis Good Employment	1
peace-justice-and-strong-institutions	bis Good Employment Opportunity	0
peace-justice-and-strong-institutions	bis High Labour Productivity	0
peace-justice-and-strong-institutions	bis Historical Norm	0
peace-justice-and-strong-institutions	bis Inclusive Economic Growth	0
peace-justice-and-strong-institutions	bis Labour Productivity	0
peace-justice-and-strong-institutions	bis Lead	0
peace-justice-and-strong-institutions	bis Ployment Rate	0
peace-justice-and-strong-institutions	bis Sustainable Development	0
peace-justice-and-strong-institutions	bis Sustainable Development Goal	0
peace-justice-and-strong-institutions	bis Sustainable Development Goal Report	0
peace-justice-and-strong-institutions	bis Wage Gap	0
peace-justice-and-strong-institutions	bis Big Data	0
peace-justice-and-strong-institutions	bis Collaborative Platform	0
peace-justice-and-strong-institutions	bis Comprehension Skill	0
peace-justice-and-strong-institutions	bis Data-driven Innovation	0
peace-justice-and-strong-institutions	bis Digital Era	0
peace-justice-and-strong-institutions	bis Digital Revolution	0
peace-justice-and-strong-institutions	bis Disadvantaged Urban Neighbourhood	0
peace-justice-and-strong-institutions	bis Employment Challenge	1
peace-justice-and-strong-institutions	bis Fourth Industrial Revolution	1
peace-justice-and-strong-institutions	bis Great Labour Mobility	1
peace-justice-and-strong-institutions	bis Improve Labour Market Condition	1
peace-justice-and-strong-institutions	bis Job Gap	1
peace-justice-and-strong-institutions	bis Labour-market Entry	0
peace-justice-and-strong-institutions	bis NEET Rate	1
peace-justice-and-strong-institutions	bis NEET Youth	1
peace-justice-and-strong-institutions	bis Non-routine Job	0
peace-justice-and-strong-institutions	bis Non-standard Job	1
peace-justice-and-strong-institutions	bis OECD Employment Outlook	0
peace-justice-and-strong-institutions	bis OECD Youth	0
peace-justice-and-strong-institutions	bis Secular Stagnation	1
peace-justice-and-strong-institutions	bis Technological Unemployment	1
peace-justice-and-strong-institutions	bis Traditional Labour Market	0
peace-justice-and-strong-institutions	bis Youth Employment	1
peace-justice-and-strong-institutions	bis Youth Employment Challenge	0
peace-justice-and-strong-institutions	bis Youth Labour Market	1
peace-justice-and-strong-institutions	bis Youth Labour Market Outcome	0
peace-justice-and-strong-institutions	bis Youth Unemployment Rate	0
peace-justice-and-strong-institutions	bis Best-available Technology	0
peace-justice-and-strong-institutions	bis Broadband Access	1
peace-justice-and-strong-institutions	bis Business Broadband	1
peace-justice-and-strong-institutions	bis Business Usage	0
peace-justice-and-strong-institutions	bis Cable Market	0
peace-justice-and-strong-institutions	bis Cable Modem	0
peace-justice-and-strong-institutions	bis Cable Modem Service	1
peace-justice-and-strong-institutions	bis Cable Network	0
peace-justice-and-strong-institutions	bis Carbon Labelling	0
peace-justice-and-strong-institutions	bis Climate Adaptation	1
peace-justice-and-strong-institutions	bis Climate Change	0
peace-justice-and-strong-institutions	bis Climate Change Concern	0
peace-justice-and-strong-institutions	bis Climate Change Event	0
peace-justice-and-strong-institutions	bis Climate Change Impact	0
peace-justice-and-strong-institutions	bis Communication Equipment Export	0
peace-justice-and-strong-institutions	bis Communication Equipment Import	0
peace-justice-and-strong-institutions	bis Competitive Funding	0
peace-justice-and-strong-institutions	bis Competitive Funding Mechanism	0
peace-justice-and-strong-institutions	bis DSL Line	0
peace-justice-and-strong-institutions	bis DSL Service	0
peace-justice-and-strong-institutions	bis Digital Subscriber Line	0
peace-justice-and-strong-institutions	bis Digital Subscriber Line Price	0
peace-justice-and-strong-institutions	bis Digital Subscriber Line Service	0
peace-justice-and-strong-institutions	bis Financing Institution	0
peace-justice-and-strong-institutions	bis Fixed Wireless Broadband	1
peace-justice-and-strong-institutions	bis Fixed Wireless Network	0
peace-justice-and-strong-institutions	bis Freshwater Availability	0
peace-justice-and-strong-institutions	bis Global Connectivity	1
peace-justice-and-strong-institutions	bis IP Address	0
peace-justice-and-strong-institutions	bis Incoming Call	0
peace-justice-and-strong-institutions	bis Industrial Diversification	1
peace-justice-and-strong-institutions	bis Infrastructure Contract	1
peace-justice-and-strong-institutions	bis Infrastructure Project	1
peace-justice-and-strong-institutions	bis Intergovernmental Panel On Climate Change	0
peace-justice-and-strong-institutions	bis International Gateway Service	0
peace-justice-and-strong-institutions	bis Internet Access	1
peace-justice-and-strong-institutions	bis Internet Access Market	1
peace-justice-and-strong-institutions	bis Internet Connectivity	0
peace-justice-and-strong-institutions	bis Internet Exchange Point	0
peace-justice-and-strong-institutions	bis Internet Governance Forum	0
peace-justice-and-strong-institutions	bis Internet Market	0
peace-justice-and-strong-institutions	bis Internet Subscriber	1
peace-justice-and-strong-institutions	bis Internet-Based Opportunity	0
peace-justice-and-strong-institutions	bis Investor-state Dispute Settlement Mechanism	0
peace-justice-and-strong-institutions	bis Low-income User	0
peace-justice-and-strong-institutions	bis Low-lying Coastal Area	0
peace-justice-and-strong-institutions	bis Minimum Energy Performance Standard	0
peace-justice-and-strong-institutions	bis Mitigate Climate Change	0
peace-justice-and-strong-institutions	bis Mobile Network	1
peace-justice-and-strong-institutions	bis Mobile Operator	1
peace-justice-and-strong-institutions	bis Mobile User	1
peace-justice-and-strong-institutions	bis Multinational Enterprise	0
peace-justice-and-strong-institutions	bis Potential Climate Change Effect	0
peace-justice-and-strong-institutions	bis Private Participa	0
peace-justice-and-strong-institutions	bis Private Partner	0
peace-justice-and-strong-institutions	bis Private Sector Participant	0
peace-justice-and-strong-institutions	bis Private Sector Participation	1
peace-justice-and-strong-institutions	bis Private Sector Partner	0
peace-justice-and-strong-institutions	bis Proactive Agenda	0
peace-justice-and-strong-institutions	bis Provide Broadband Access	1
peace-justice-and-strong-institutions	bis Provide DSL Service	1
peace-justice-and-strong-institutions	bis Provide Digital Subscriber Line Service	0
peace-justice-and-strong-institutions	bis Public Research	1
peace-justice-and-strong-institutions	bis Public Sector Research	1
peace-justice-and-strong-institutions	bis Public Telecommunication Investment	1
peace-justice-and-strong-institutions	bis Research Assessment Exercise	0
peace-justice-and-strong-institutions	bis Research Base	0
peace-justice-and-strong-institutions	bis Responsible Business Conduct	0
peace-justice-and-strong-institutions	bis Responsible Business Conduct Principle	0
peace-justice-and-strong-institutions	bis Rural Broadband	1
peace-justice-and-strong-institutions	bis Sectoral Emission Target	0
peace-justice-and-strong-institutions	bis Service Infrastructure	0
peace-justice-and-strong-institutions	bis Short Message Service	0
peace-justice-and-strong-institutions	bis Small Island	0
peace-justice-and-strong-institutions	bis Small Island Develop State	1
peace-justice-and-strong-institutions	bis Telecommunication Carrier	0
peace-justice-and-strong-institutions	bis Telecommunication Revenue	0
peace-justice-and-strong-institutions	bis Trade Policy Approach	0
peace-justice-and-strong-institutions	bis Undersea Cable	0
quality-education	Ability Grouping	0
quality-education	Academic Curriculum	0
quality-education	Academic Education	1
quality-education	Academic Integration	0
quality-education	Adult Basic Education	0
quality-education	Adult Basic Skills	0
quality-education	Adult Skills	1
quality-education	Advantaged Schools	0
quality-education	Apprenticeships Incentives	0
quality-education	Asian Universities	0
quality-education	Basic Competencies	1
quality-education	Basic Skills	1
quality-education	Beginning Teachers	0
quality-education	Brain Development	0
quality-education	Child Outcomes	0
quality-education	Childhood Education	1
quality-education	ChildrenÆs Lives	0
quality-education	Classroom Disciplinary Climate	0
quality-education	Cognitive Skills	1
quality-education	Computer Based Assessment	0
quality-education	Continuous Professional Development	0
quality-education	Creative Extracurricular Activities	0
quality-education	Curriculum Framework	0
quality-education	Develop Education Programmes	0
quality-education	Digital Literacy	0
quality-education	Digital Skills	1
quality-education	Disadvantaged Children	0
quality-education	Disadvantaged Pupils	0
quality-education	Disadvantaged Schools	0
quality-education	Doctorate Holders	0
quality-education	Downward Mobility	0
quality-education	Early Childhood	0
quality-education	Early Childhood Care	0
quality-education	Early Childhood Education	1
quality-education	Early Childhood Education And Care Services	0
quality-education	Early Childhood Education And Care Settings	0
quality-education	Early Childhood Intervention	0
quality-education	Early School Leavers	0
quality-education	Educated People	0
quality-education	Education Learning Outcomes	0
quality-education	Education Policy Outlook	0
quality-education	Educational Building	0
quality-education	Educational Content	0
quality-education	Educational Disparities	0
quality-education	Educational Facilities	1
quality-education	Educational Groups	0
quality-education	Educational Mobility	1
quality-education	Educational Resources	1
quality-education	Effective Learning Environments	0
quality-education	Effective Teacher Policies	0
quality-education	Emotional Skills	1
quality-education	Enrolment Rates	1
quality-education	Environmental Education	0
quality-education	Equitable Education	0
quality-education	Equitable Quality Education	0
quality-education	Family Literacy	0
quality-education	Family Literacy Programmes	0
quality-education	Fellow Students	0
quality-education	Female Education	0
quality-education	Female School	0
quality-education	Formal Education	1
quality-education	Formal Qualifications	0
quality-education	Formative Assessment	0
quality-education	Foundation Skills	0
quality-education	Functional Literacy	0
quality-education	Functional Literacy Programmes	0
quality-education	Future Work	0
quality-education	Good Quality Education	0
quality-education	High Absence Rates	0
quality-education	High Formal Qualifications	0
quality-education	High Level Skills	0
quality-education	High Quality Early Childhood Education	0
quality-education	HIGHER EDUCATION MANAGEMENT	0
quality-education	Higher Professional Education	0
quality-education	ICT Skills	1
quality-education	ICT Specialist Skills	0
quality-education	Incheon Strategy	0
quality-education	Indigenous Children	0
quality-education	Indigenous Scholars	0
quality-education	Indigenous Youth	0
quality-education	Informal Learning	1
quality-education	Information And Communication Technologies Skills	0
quality-education	Information Processing Skills	0
quality-education	Initial Teacher Education	0
quality-education	Initial Vocational Education	0
quality-education	Innovative Learning	1
quality-education	Innovative Learning Environments	0
quality-education	Intercultural Bilingual Education	0
quality-education	Intergenerational Educational Mobility	0
quality-education	Intergenerational Mobility	0
quality-education	Intermediate Qualifications	0
quality-education	International ChildrenÆs Emergency Fund	0
quality-education	International Standard Classification Of Education 5A	0
quality-education	International Standard Classification Of Education 5B	0
quality-education	International Standard Classification Of Education Level	0
quality-education	ISCED	0
quality-education	ISCED 5A	0
quality-education	Knowledge Sharing	0
quality-education	Knowledge Transfer	0
quality-education	Knowledge Transfer Activities	0
quality-education	Knowledge Transfer Offices	0
quality-education	Knowledge Transfer Strategy	0
quality-education	Language Skills	1
quality-education	Learning Environment	1
quality-education	Learning Leadership	0
quality-education	Learning Opportunities	1
quality-education	Learning Outcomes	1
quality-education	Learning Outcomes Assessment	0
quality-education	Learning Principles	0
quality-education	Life Skills Survey	0
quality-education	Lifelong Learning	1
quality-education	Literacy Levels	0
quality-education	Literacy Proficiency	0
quality-education	Literacy Skills	1
quality-education	Low Formal Qualifications	0
quality-education	Low Skilled Adults	0
quality-education	Lower Secondary School	0
quality-education	Lower Student Performance	0
quality-education	Math Scores	0
quality-education	Measurable Learning Outcomes	0
quality-education	Metacognitive Pedagogies	0
quality-education	Minimum Proficiency Levels	0
quality-education	Mobile Learning	0
quality-education	Mobile Schools	0
quality-education	NEET	0
quality-education	NEET Population	0
quality-education	NEET Rate	0
quality-education	NEET Status	0
quality-education	NEET Youth	0
quality-education	Net Enrolment Rate	0
quality-education	Non-formal Education	1
quality-education	Non-formal Learning	0
quality-education	Non-university Higher Education	0
quality-education	"Not In Employment, Education Or Training Youth"	0
quality-education	Numeracy Levels	0
quality-education	Numeracy Proficiency	0
quality-education	Numeracy Skills	1
quality-education	Open Educational Resources	0
quality-education	Organisational Learning	0
quality-education	Out-of School Children	1
quality-education	Parental Education	0
quality-education	Part-time Enrolment	0
quality-education	Pedagogical Core	0
quality-education	Peer Leadership	0
quality-education	Physical Education	0
quality-education	PIAAC Data	0
quality-education	PISA	0
quality-education	Policy Levers	0
quality-education	Poor Children	0
quality-education	Post-secondary Vocational Education	0
quality-education	Pre-primary Attendance	0
quality-education	Pre-primary Education	0
quality-education	Pre-primary School	0
quality-education	Pre-school Provision	0
quality-education	Pre-service Teacher Training Programme	0
quality-education	Primary School	0
quality-education	Primary School Aged Children	0
quality-education	Primary School Education	1
quality-education	Prison Education	0
quality-education	Problem Solving	0
quality-education	Problem Solving Skills	0
quality-education	Professional Development	0
quality-education	Professional Development Activities	0
quality-education	Professional Programmes	0
quality-education	Proficiency Level	0
quality-education	Programme For International Student Assessment Index	0
quality-education	Programme For International Student Assessment Proficiency Level	0
quality-education	Programme For International Student Assessment Test	0
quality-education	Promote Quality Education	0
quality-education	Prose Literacy	0
quality-education	Qualified Teachers	1
quality-education	Quality Early Childhood Education And Care	0
quality-education	Quality Education	0
quality-education	Quality Educational Resources	0
quality-education	Reduce Skill Imbalances	0
quality-education	Reduce Skill Mismatches	0
quality-education	Reduce Skill Shortages	0
quality-education	Relevant Skills	0
quality-education	Resilient Students	0
quality-education	Scholarship Recipients	0
quality-education	School Buildings	0
quality-education	School Design	0
quality-education	School Failure	0
quality-education	School Governance	0
quality-education	School Governing Board	0
quality-education	School Leaders	0
quality-education	School Planning	0
quality-education	School Review	0
quality-education	SchoolÆs Socio-economic Profile	0
quality-education	Science Teachers	0
quality-education	Skill Domains	0
